PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD|AboveGradeFinishedArea|BelowGradeFinishedArea|TITLE5
"CC"|73273719|"CN213710"|"AN7117"|"ACT"|360000|"25"|"Lebanon St"|"B"|161||"02723"|"N"|"Discover a new standard of modern living at Granite Rock Condo Development. Situated in the vibrant city of Fall River, residents will enjoy easy access to the city's finest dining, entertainment, shopping, and cultural destinations. Commuting is a breeze with the newly major transportation hubs and arterial roads just moments away.  The development will consist of 8 units (4 side by sides).  Two levels that consist of a first floor living/dining open concept, alongside the kitchen and 1/2 bath.  The second floor is made up of a master bedroom & full bath, along with 2 more bedrooms with an additional full bath. Two buildings are being built simultaneously, followed by the remaining two.  Floor plans available.  Don't wait any longer to secure your newly built condo!"|11|8/5/2024 12:58:00 PM|0|"N"||"A"|"E"|2|||1500|"N"|8|3|2|1|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|199200|2441|"2022"|225|2|0||2||"2f;1h"|"C,D,E"||"D"|||"B,I"||"A"|"F"|"A"|"A"|"A,C,F,I"|8|"N"|||||"N"||2|"N"|1500||
"CC"|73273724|"CN213710"|"AN7117"|"ACT"|360000|"25"|"Lebanon St"|"A"|161||"02723"|"N"|"Discover a new standard of modern living at Granite Rock Condo Development. Situated in the vibrant city of Fall River, residents will enjoy easy access to the city's finest dining, entertainment, shopping, and cultural destinations. Commuting is a breeze with the newly major transportation hubs and arterial roads just moments away.  The development will consist of 8 units (4 side by sides).  Two levels that consist of a first floor living/dining open concept, alongside the kitchen and 1/2 bath.  The second floor is made up of a master bedroom & full bath, along with 2 more bedrooms with an additional full bath. Two buildings are being built simultaneously, followed by the remaining two.  Floor plans available.  Don't wait any longer to secure your newly built condo!"|11|8/5/2024 1:00:00 PM|0|"N"||"A"|"E"|2|||1500|"N"|8|3|2|1|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|199200|2441|"2022"|225|1|0||2||"2f;1h"|"C,D,E"||"D"|||"B,I"||"A"|"F"|"A"|"A"|"A,C,F,I"|8|"N"|||||"N"||2|"N"|1500||
"CC"|73274682|"CN255921"|"FR0178"|"ACT"|179900|"144"|"Grove"|"5"|161||"02720"|"N"|"Beautiful one bedroom condo in a great location right near Charlton Hospital and the highlands. Off street parking (for owner occupied units). Freshly painted. Hardwood flooring in bedroom and living room. Washer/dryer hookup in unit!"|6|8/7/2024 10:39:00 AM|0|"N"||"A"|"D"|1|||499|"N"|3|1|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|107700|1237.47|"2024"|155.5|3|0||1|"A"|"1f;0h"|||||1|"C"|0|"L"||"A"|"A"||21|"N"|||||"N"||1|"N"|499||
"CC"|73275689|"CN212407"|"FR0150"|"ACT"|349000|"1313"|"So Main St"|"A"|161||"02724"|"N"|"Completed updated two bedroom condominium with off street parking. ONE LEVEL with no steps to enter the front door and two parking spots right out front. The unit features stainless steel appliances, granite counter tops, recess lighting and heat pumps with A/C. Off of the kitchen features a nice patio area. Close to the highway and major shopping area."|20|8/8/2024 7:26:00 PM|0|"N"||"A"|"O"|1|13595|0.31|926|"N"|4|2|1|0||"1"|||||||||"1"|||"1"|||"1"|||||||||"1"||||||"1"|||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|325000|3734|"2025"|250|1|0||2|"A"|"1f;0h"|"D"|"A"|"D"|"D"||"G,J,9"||"D,U"|"D"|"A,C"|"A"|"A,C,I,V"|3|"N"||"N"|||"N"||2|"N"|926||
"CC"|73275691|"CN212407"|"FR0150"|"ACT"|359000|"1313"|"So Main St"|"B"|161||"02724"|"N"|"Completed updated two bedroom condominium with off street parking. ONE LEVEL with no steps to enter the front door and two parking spots right out front. The unit features stainless steel appliances, granite counter tops, recess lighting and heat pumps with A/C. Off of the kitchen features a nice patio area. Close to the highway and major shopping area. Open house this coming Sunday September 22nd from 2-3pm."|17|8/8/2024 7:26:00 PM|0|"N"||"A"|"O"|1|13595|0.31|1123|"N"|4|2|1|0||"1"|||||||||"1"|||"1"|||"1"|||||||||"1"||||||"1"|||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|325000|3734|"2025"|250|1|0||2|"A"|"1f;0h"|"D"|"A"|"D"|"D"||"G,J,9"||"D,U"|"D"|"A,C"|"A"|"A,C,I,V"|3|"N"||"N"|||"N"||2|"N"|1123||
"CC"|73277977|"FR000054"|"AN8116"|"ACT"|279900|"750"|"DAVOL STREET"|"211"|161||"02720"|"N"|"Opportunity to own a second-floor corner condo with Waterview facing the recently completed Senator Tom Norton Park. Open living/dining room, galley kitchen and one bathroom On site laundry facilities, dock, waterfront function and exercise room. Professional management and maintenance staff. Walking distance to waterfront restaurants, parks and soon to be completed train station."|11|8/14/2024 9:47:00 PM|0|"N"||"A"|"F"|1|||850|"N"|5|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|255100|2931|"2024"|442.15|2|0||2|"A,N"|"1f;0h"||||||"B,I"||"C"|"D"|"A"|"A"||128|"Y"|"D,F"||||"N"||2|"N"|850||
"CC"|73284781|"RIREC"|"RIREC"|"ACT"|240000|"313"|"Durfee Street"|"1S"|161||"02720"|"N"|"Come see this stunning one-bedroom condo, boasting breathtaking water views of the Taunton River, the Braga Bridge and Battleship Cove! Easy access to all major highways, shopping centers, and parks. Located just forty minutes from Providence, less than an hour from Boston and less then a mile from the new T-station. Enjoy modern living with new kitchen appliances, and relax in your spacious living room with views of the water. The bedroom has an added bit of luxury with its crown molding ceilings and large walk-in closet which can also be used as a small office space. All aplliances to remain with the sale. Original hardwood floors were recently refinished! This condo also comes equipped with a wall A/C unit, and ceiling fans for those warm summer nights. The condo association offers a laundry facility on site and allows small pets. Each owner has locked storage in the basement."|27|9/4/2024 11:10:00 AM|0|"N"||"A"|"M"|1|||717|"Y"|4|1|1|0|"Y"|"1"||"G,K,67"|||||||"1"||"T"|"1"||"G,I,V,K,67"||||||||||"1"||"A,24,V,L"|||||||"OFC"|"1"||"7,67"|||||||||||||||||||||"A"|||||||"Bristol"|"MA"|133900|1643|"2023"|139|15|0||0|"A"|"1f;0h"|"A,C,D"|"A,C"||"D"|1|"I"|0|"B,C"|"A,D"|"A"|"A"|"A,C,D,F,I,Y"|6|"N"||"Y"|"N"|"N"|"N"||0|"N"|717||
"CC"|73286068|"FR000006"|"FR0160"|"ACT"|239900|"1556"|"North Main St"|"10"|161||"02720"|"N"|"Check out this 2 bedroom Condo located in close proximity to the new Rail Station ! This Spindle City condimium has a open layout with in unit washer/dryer connections. Fha Heat , A/c and  off street parking for 2 cars.  Own for the price of rent and start building equity today ."|30|9/5/2024 3:57:00 PM|0|"N"||"A"|"D"|1|||880|"N"|5|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|180200|2072|"2024"|260|2|0||2|"A"|"1f;0h"||"A"|||1|"B,I"|1|"A"|"D,F"|"A"|"A"|"A,C,F,I"|12|"N"||"N"|||"N"||2|"N"|880||
"CC"|73286119|"CN229326"|"AN3817"|"ACT"|220000|"177"|"Nashua St"|"4"|161||"02721"|"N"|"Move-in ready 3-bedroom condo with a spacious open concept living area! Low HOA fee. One assigned parking spot and a storage room in the basement. Pride of ownership throughout with recent updates including new flooring, new paint throughout the condo, and new recessed lighting. This 6-unit condo complex has an on-site professional management company. Conveniently situated close to highway access, shopping, hospitals, schools, public transportation, and only 1 mile from Fall River's booming waterfront. One of the most affordable options in Fall River. Text the listing agent for showing availability!"|29|9/7/2024 2:05:00 PM|0|"N"||"A"|"O"|1|||912|"Y"|6|3|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|146700|1686|"2024"|200|2|0||1|"A,F,N"|"1f;0h"|"D,E"|"A"|"A,5,12"|"R"|1|"I,6"||"L"|"D"|"A"|"A"|"A,I,Y"|6|"N"||||"N"|"N"||1|"N"|912||
"CC"|73286609|"CT003694"|"AN6126"|"ACT"|199000|"104"|"Choate St"|"1"|161||"02723"|"N"|"Welcome to this spacious and modern 2-bedroom condo unit in Fall River, MA! This bright and airy unit boasts an open layout with plenty of windows, filling the home with natural light and creating a warm, inviting atmosphere. The living areas are generously sized, providing ample space for relaxation and entertaining.Enjoy the convenience of off-street parking, ensuring easy access to your home. Located in a prime spot, this condo offers close proximity to major highways and local amenities, making daily commutes and errands a breeze. Whether you're a first-time buyer or looking to downsize, this well-maintained unit provides a perfect blend of comfort and convenience.Don't miss this opportunity to own a beautiful home in a great location!"|16|9/19/2024 1:23:00 PM|0|"N"||"A"|"G"|1|||612|"Y"|4|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|113100|1300|"2024"|485|1|0||1|"A"|"1f;0h"||||||"C,I"||"L"||"A"|"A"||5|"N"|||||"N"||1|"N"|612||
"CC"|73286615|"CT003694"|"AN6126"|"ACT"|199000|"104"|"Choate St"|"2"|161||"02723"|"N"|"Welcome to this spacious and modern 2-bedroom condo unit in Fall River, MA! This bright and airy unit boasts an open layout with plenty of windows, filling the home with natural light and creating a warm, inviting atmosphere. The living areas are generously sized, providing ample space for relaxation and entertaining.Enjoy the convenience of off-street parking, ensuring easy access to your home. Located in a prime spot, this condo offers close proximity to major highways and local amenities, making daily commutes and errands a breeze. Whether you're a first-time buyer or looking to downsize, this well-maintained unit provides a perfect blend of comfort and convenience.Don't miss this opportunity to own a beautiful home in a great location!"|12|9/19/2024 1:24:00 PM|0|"N"||"A"|"G"|1|||612|"Y"|4|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|113100|1300|"2024"|485|1|0||1|"A"|"1f;0h"||||||"C,I"||"L"||"A"|"A"||5|"N"|||||"N"||1|"N"|612||
"CC"|73286616|"CT003694"|"AN6126"|"ACT"|199000|"104"|"Choate St"|"3"|161||"02723"|"N"|"Welcome to this spacious and modern 2-bedroom condo unit in Fall River, MA! This bright and airy unit boasts an open layout with plenty of windows, filling the home with natural light and creating a warm, inviting atmosphere. The living areas are generously sized, providing ample space for relaxation and entertaining.Enjoy the convenience of off-street parking, ensuring easy access to your home. Located in a prime spot, this condo offers close proximity to major highways and local amenities, making daily commutes and errands a breeze. Whether you're a first-time buyer or looking to downsize, this well-maintained unit provides a perfect blend of comfort and convenience.Don't miss this opportunity to own a beautiful home in a great location!"|13|9/19/2024 1:25:00 PM|0|"N"||"A"|"G"|1|||612|"Y"|4|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|135000|1551|"2024"|485|2|0||1|"A"|"1f;0h"||||||"C,I"||"L"||"A"|"A"||5|"N"|||||"N"||1|"N"|612||
"CC"|73286619|"CT003694"|"AN6126"|"ACT"|199000|"104"|"Choate St"|"5"|161||"02723"|"N"|"Welcome to this spacious and modern 2-bedroom condo unit in Fall River, MA! This bright and airy unit boasts an open layout with plenty of windows, filling the home with natural light and creating a warm, inviting atmosphere. The living areas are generously sized, providing ample space for relaxation and entertaining.Enjoy the convenience of off-street parking, ensuring easy access to your home. Located in a prime spot, this condo offers close proximity to major highways and local amenities, making daily commutes and errands a breeze. Whether you're a first-time buyer or looking to downsize, this well-maintained unit provides a perfect blend of comfort and convenience.Don't miss this opportunity to own a beautiful home in a great location!"|10|9/19/2024 1:26:00 PM|0|"N"||"A"|"G"|1|||612|"Y"|4|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|135000|1551|"2024"|485|2|0||1|"A"|"1f;0h"||||||"C,I"||"L"||"A"|"A"||5|"N"|||||"N"||1|"N"|612||
"CC"|73286622|"CT003694"|"AN6126"|"ACT"|199000|"104"|"Choate St"|"6"|161||"02723"|"N"|"Welcome to this spacious and modern 2-bedroom condo unit in Fall River, MA! This bright and airy unit boasts an open layout with plenty of windows, filling the home with natural light and creating a warm, inviting atmosphere. The living areas are generously sized, providing ample space for relaxation and entertaining.Enjoy the convenience of off-street parking, ensuring easy access to your home. Located in a prime spot, this condo offers close proximity to major highways and local amenities, making daily commutes and errands a breeze. Whether you're a first-time buyer or looking to downsize, this well-maintained unit provides a perfect blend of comfort and convenience.Don't miss this opportunity to own a beautiful home in a great location!"|9|9/19/2024 1:27:00 PM|0|"N"||"A"|"G"|1|||612|"Y"|4|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|124300|1428|"2024"|485|3|0||1||"1f;0h"||||||"C,I"||"L"||"A"|"A"||5|"N"|||||"N"||1|"N"|612||
"CC"|73289590|"CN240950"|"AN0427"|"ACT"|250000|"200"|"Fulton St"|"C25"|161||"02720"|"N"|""|26|9/12/2024 6:07:00 PM|0|"N"||"A"|"O"|3|||1020|"N"|4|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|220500|2534|"2024"|250|1|1||1||"1f;0h"||||||"D"||"B"|"D"|"A"|"A"||31|"N"||"N"|||"N"||2|"U"|1020||
"CC"|73290198|"CT003341"|"AN8416"|"ACT"|214900|"352"|"Vale St"|"8"|161||"02724"|"N"|"Turn key 2 bedroom condo located in the South End. Nothing to do but move in.  Maticilus maintained and  waiting for picky buyer. All that and it's affordable to.  Laundry in building and conveniently located next  door. Bedrooms have brand new carpeting,.  One deeded parking spot."|8|9/14/2024 2:15:00 PM|0|"N"||"A"|"D"|1|||761|"N"|4|2|1|0|"N"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Bristol"|"MA"|145500|1672|"2024"|210|2|0||1||"1f;0h"|"D,E,I"|"A"|"A"|"G"||"C,I"||"L"||"A"|"A"|"A,C,I"|12|"N"||"N"|||"N"||1|"N"|761||
"CC"|73249119|"TEAM0082"|"AN8218"|"ACT"|699000|"194"|"TAUNTON AVENUE"|"A"|170||"02766"|"N"|"Coming soon at Devlin Acres is a stunning, 2,108 square foot duplex subdivision by an in demand, exceptional builder. Situated on 4 lots in Norton, each duplex will have its own outdoor space designed for privacy. The first floor offers a modern floor plan with hardwood flooring, gorgeous finishes and generous allowances. The beautiful kitchen includes an island and opens into the dining room. Additionally, there is a family room with a gas fireplace, a half bath and a separate laundry room. The large primary suite completes the first floor and provides the opportunity for one floor living. On the second floor you will find two ample sized additional bedrooms and another full bath. This charming subdivision offers easy access to route 495, shopping and restaurants. Your new home awaits!"|5|6/19/2024 12:31:00 PM|0|"N"||"A"|"X"|2|||2108|"Y"|6|3|2|1|"Y"||||"1"||"K"|"1"||"K,47,50,60"|"1"||"K,U,5,47,60"|"1"||"A,14,I,M,2,36"|"2"||"V,M"|"2"||"V,M"||||"1"||"B,L"|"1"||"A,14,22,L,U,2,17,47"|"1"||"L,39,57"|||||||||||||||||||||||||"A"||||"2"||"A,14,24,H,L,U,36,47"|"Bristol"|"MA"|0|0|"2024"|404.29|1|2|"A,E"|4|"A,F,N"|"2f;1h"|"C,E,M"|"A"|"A,2,5,12"|"D"|2|"B,5"||"A"|"D,H"|"A"|"C"|"A,C,F,I"|8|"N"||"N"||"N"|"N"|"See plans attached to MLS"|6|"N"|2108|0|"F"
"CC"|73284585|"BB923039"|"AN8682"|"ACT"|242500|"1"|"Wilbur Ter"|"3"|170||"02766"|"N"|"Welcome home to 1 Wilbur Terrace Unit 3. This cozy condo is a must see! perfect for owner occupant or investor. This move in ready unit features a large eat in kitchen, 2 bedroom, luxury vinyl flooring and 1 bath. Tucked away in a neighborhood setting. Sun drenched oversized primary bedroom. Recently updated bath features a linen closet. Newer water heater. Newer appliances. Common laundry area. Additional storage closet in basement. New roof, siding and repaved parking lot. 2 assigned parking spaces and plenty of guest parking. Large common area yard to enjoy. Great location! Close to major highways, shopping and restaurants. Come see this home and make it yours today!"|22|9/4/2024 2:00:00 AM|0|"N"||"A"|"D,H"|1|||832|"N"|4|2|1|0|"N"|"1"|"16X14"||||||||"1"|"14X12"||"1"|"14X13"||"1"|"12X10"||||||||"1"|"8X7"|||||"B"|||||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|207700|2690|"2024"|475|2|0||2|"A,E"|"1f;0h"||"A"|"R"||5|"J"|1|"C"|"D"|"A"|"C"|"A,C,F,I"|12|"N"||"N"||"N"|"N"|"Does not include 5X7 storage closet."|2|"N"|832||"A"
"CC"|73284877|"BB301807"|"AN1820"|"ACT"|1050000|"35"|"Codding Road"|"35"|170||"02766"|"N"|"The ""Jordan"" Model Home at Red Mill Village in impeccable condition! An extraordinary home in a most private location offering views & access to trails in the conservation land. There are 3 floors of beautifully decorated living space with an abundance of upgrades. This spectacular floor plan was designed with soaring ceilings & a functional flow from one beautiful room to the next! The 1st floor offers a Library, Dining room, Kitchen, Pantry, Family room & Primary Bedroom Suite. The 2nd floor offers a Loft overlooking the main living space featuring a beautiful staircase, 2 Bedrooms  &  full Bath. The lower level expands the ordinary needs by offering a Game Room, 4th Bedroom, full Bath, Kitchenette, Laundry Room, Gym & plenty of Storage. Beautiful deck with wooded views.  2 car garage or possibly 3!  The feeling of a Single family with the convenience of the HOA to maintain the property! Extras include the Generator, Water Filtration System, Workshop, & EV charging station! Age 50+"|40|9/4/2024 8:23:00 PM|0|"N"||"A"|"A"|3|||3876|"Y"|11|4|3|1|"Y"|"1"||"K"|"1"||"K"|"1"||"K"|"1"||"C,K"|"1"|||"2"|||"2"|||"B"|||"1"|||"2"||||||"LOF"|"2"|||"GRM"|"B"||"L"|"EXC"|"B"|||"KIT"|"B"|||||||||||"A"||||"B"|||"Bristol"|"MA"|700300|9069|"2024"|954|1|2|"A,E,G"|2|"A"|"3f;1h"|"C,E,M"|"A"|"2"|"C,Q"|2|"A,B"|2|"A"|"H,X"|"A"|"A"|"B,C,D,F,H,I,K,L,M"|152|"N"||"N"|||"Y"|"Public record lists 3 bedrooms"|4|"N"|2556|1320|
"CC"|73289713|"CN210234"|"BB3263"|"ACT"|339900|"134"|"North Washington Street"|"2"|170||"02766"|"N"|"Location, Location, Location, this serene 2 Bed/1.5 Bath, townhouse style condominium is everything you've been looking for and more! Perfectly situated steps from beautiful Henrich Woods and the recently refurbished Mansfield/Norton Rail-Trail, and minutes from a major highway, this charmer is the perfect balance between convenience and tranquility. Checking all of the important boxes, this home boasts: two generously sized bedrooms with excellent closet space, washer/dryer located in the second floor full bath, beautiful wood floors throughout the first floor, newly updated recessed lighting (first floor) and ceiling fans in each room. The comfortable kitchen has plenty of cabinets and looks right into the living room for a perfect flow. The basement is unfinished and gives another opportunity for future expansion. Nature is at your fingertips with this beauty, just head out the back slider to your own deck area, relax and soak it all in."|15|9/12/2024 11:56:00 PM|0|"N"||"A"|"B"|2|||1188|"Y"|4|2|1|1||"1"||"G,K,47,50"|||||||"1"||"G,K,4"|"2"||"G,M,4,71"|"2"||"G,M,4,71"|||||||"1"||"B"|"2"||"A"|"2"||"39,57"|||||||||||||||||||||||||"A"|||||||"Bristol"|"MA"|305200|3952|"2024"|530.77|1|0||2|"A,N"|"1f;1h"|"A,E"||"C"|||"J"||"B"||"A"|"C"|"A,C,F,I,K,L"|24|"N"|||||"N"||2|"N"|1188||"A"
"CC"|73208581|"BB905013"|"AC2164"|"ACT"|639000|"643"|"Church Street"|"1-2"|171||"02767"|"N"|"$10,000 credit at closing! Quick delivery for this finished 3 bed, 2.5 bath home. Includes 37K in upgrades! Welcome to Larkwood, Raynham’s newest 138-home RIVERSIDE townhouse community by award-winning Thorndike Development. At Larkwood, country living meets modern convenience in a riverside community designed for both outdoor fun & indoor comfort with lots of wooded open space & lovely, landscaped courtyards. There will be a boat launch area for your kayak; a tot lot for the little ones; half-basketball court, park, & community garden. Larkwood is far from ordinary with its beautiful natural setting & unique flex spaces for that den, nursery, or extra bedroom. Finished bonus room on the walk-out ground level included. Off Rt. 44, Larkwood is only 1.5 miles to Rt. 495 and 2 miles to Rt. 24. It’s close to shopping, the Middleboro MBTA, and only 35 miles to Boston or Providence. Several plans with 1,500 – 2,500 sq. ft. This listing is the Elm plan."|21|7/17/2024 10:36:00 AM|0|"N"||"A"|"B,E"|3|||2296|"N"|8|3|2|1|"Y"|"2"||"K"|"2"||"K"||||"2"||"K,U"|"3"||"A,14,M"|"3"||"M"|"3"||"M"||||||||||"2"||"L"|"DEN"|"2"||"M"|"BNS"|"1"|||||||||||||||||||"A"|||||||"Bristol"|"MA"|0|0|"2023"|405|1|2|"C,E"|0||"2f;1h"|"A,C,E"|"A"|"2,5,12,14,15"||2|"J,9"|2|"A,U"|"D,H"|"A"|"A"|"A,C,D,F"|138|"N"||"N"||"N"|"N"||2|"N"|2296||
"CC"|73208626|"BB905013"|"AC2164"|"ACT"|609000|"643"|"Church Street"|"3-1"|171||"02767"|"N"|"New offering, the Chestnut townhouse featuring one bedroom with full bath and bonus room on ground level plus primary suite on 2nd floor. Den, 2.5 baths, 2-car attached garage, deck, open floor plan with 9-ft ceilings. PRE-CONSTRUCTION SPECIAL! $10,000 CASH BACK AT CLOSING on select lots! Welcome to Larkwood, Raynham’s newest 138-home RIVERSIDE townhouse community by award-winning Thorndike Development. Lots of wooded open space plus a boat launch area for your kayak; a tot lot for the little ones; half-basketball court, park, & community garden. Larkwood is far from ordinary with its beautiful natural setting and convenient location off Rt. 44 only 1.5 miles to Rt. 495 and 2 miles to Rt. 24. It’s close to shopping, the Middleboro/Lakeville and Bridgewater MBTA stations, and only 35 miles to Boston or Providence. We have 1-level, 2-level, and 3-level floor plans with 2-3 bedrooms, 1.5 -3 baths and sizes ranging from 1,500 - 2,500 sq ft."|23|3/5/2024 1:21:00 PM|0|"N"||"C"|"B,X"|2|||1892|"N"|6|2|2|1|"Y"||||||||||"2"||"K"|"2"||"M"|"1"||"M"|||||||"2"||"B,L"|"2"||"A,14,22,L"|"2"|||"LDC"|"2"||"K"|"DEN"|"2"||"M"|"BNS"|"1"||"M"|||||||||||||"A"||||"1"||"A,23,L"|"Bristol"|"MA"|0|12.42|"2024"|395|1|2|"A,E"|0|"A,G,H"|"2f;1h"|"A,C,E"|"A"|"C,5,12,14,15"||2|"J,9"|2|"A,U"|"D,H"|"A"|"A"|"A,C,D,F"|138|"N"||"N"||"N"|"N"||2|"N"|1892||
"CC"|73252924|"BB905013"|"AC2164"|"ACT"|609000|"643"|"Church Street"|"17-2"|171||"02767"|"N"|"Welcome to Larkwood, Raynham’s newest 138-home townhouse community by award-winning Thorndike Development. At Larkwood, country living meets modern convenience in a riverside community designed for both outdoor fun & indoor comfort with lots of wooded open space & lovely, landscaped courtyards. There will be a boat launch area for your kayak; a tot lot for the little ones; half-basketball court, park, & community garden. Larkwood is far from ordinary with its beautiful natural setting and unique flex spaces for that den, nursery, or extra bedroom. Located off Rt. 44, Larkwood is only 1.5 miles to Rt. 495 and 2 miles to Rt. 24. It’s close to shopping, 2 MBTA stations, and only 35 miles to Boston or Providence. We have 1-level, 2-level, and 3-level floor plans with 2-3 bedrooms, 1.5 -3 baths and sizes ranging from 1,600 - 2,500 square feet. Visit the sales center today for info. This listing is the Dogwood floor plan."|26|6/15/2024 2:16:00 PM|0|"N"||"C"|"B,E"|3|||1878|"N"|7|3|2|0||"2"||"K"|||||||"2"||"K"|"3"|||"3"|||"2"||||||"2"||"A,23,L"|"3"||"A,23,L"|"3"|||"BNS"|"1"|||"STU"|"3"|||||||||||||||||||"A"|||||||"Bristol"|"MA"|0|12.42|"2024"|382|1|1|"A,E"|1|"A,G,H"|"2f;0h"|"A,C,E"|"A"|"D,5,12,14,15"||2|"J,9"|2|"A,U"|"D,H"|"A"|"A"|"A,C,D,F"|138|"N"||"N"||"N"|"N"||2|"N"|1878||
